step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,hora_del_dia,dia_de_la_semana,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_type_M
395,9877.36,196577.0,206454.36,23403.94,13526.58,0,19754.719999999972,19754.72,11,2,0,0,0,0,0
395,175919.79,0.0,0.0,215247.32,391167.11,0,175919.79,0.0,11,2,1,0,0,0,0
395,168980.68,9672129.89,9841110.57,232276.56,63295.87,0,337961.3599999994,337961.37,11,2,0,0,0,0,0
395,380170.38,0.0,0.0,2169839.5,2550009.88,0,380170.38,0.0,11,2,1,0,0,0,0
395,291618.31,17384.0,309002.31,0.0,0.0,0,583236.62,291618.31,11,2,0,0,0,0,0
395,621170.0,98598.0,0.0,285068.33,906238.33,0,522572.0,1.1641532182693481e-10,11,2,1,0,0,0,0
395,14809.18,20758.0,5948.82,104590.6,119399.78,0,0.0,0.0,11,2,1,0,0,0,0
395,287864.94,306.0,0.0,844247.43,1132112.36,0,287558.94,0.010000000009313226,11,2,1,0,0,0,0
395,40492.43,309095.45,268603.02,0.0,0.0,0,0.0,40492.43,11,2,0,0,1,0,1
395,46805.61,26926.0,0.0,66897.34,113702.95,0,19879.61,0.0,11,2,1,0,0,0,0
395,222682.58,59689.0,282371.58,0.0,0.0,0,445365.16000000003,222682.58,11,2,0,0,0,0,0
395,300452.3,380.0,0.0,23677521.18,23977973.48,0,300072.3,0.0,11,2,1,0,0,0,0
395,15039.48,11179.0,0.0,0.0,15039.48,0,3860.4799999999996,0.0,11,2,1,0,0,0,0
395,151533.87,0.0,0.0,889125.49,1206218.36,0,151533.87,-165559.00000000012,11,2,1,0,0,0,0
395,204208.62,159902.0,364110.62,1220200.18,1015991.56,0,408417.24,408417.23999999976,11,2,0,0,0,0,0
395,21050.29,21475.0,424.71,0.0,0.0,0,0.0,21050.29,11,2,0,0,1,0,1
395,261774.62,0.0,0.0,510222.07,771996.7,0,261774.62,-0.010000000009313226,11,2,1,0,0,0,0
395,92151.18,0.0,0.0,4265960.74,4358111.91,0,92151.18,0.009999999776482582,11,2,1,0,0,0,0
395,9103.7,207376.0,198272.3,0.0,0.0,0,0.0,9103.7,11,2,0,0,1,0,1
395,116599.21,0.0,0.0,121204.08,237803.3,0,116599.21,-0.009999999980209395,11,2,1,0,0,0,0
395,84612.21,0.0,0.0,180222.03,264834.23,0,84612.21,0.010000000009313226,11,2,1,0,0,0,0
395,464193.88,3213475.01,3677668.89,937803.61,473609.74,0,928387.7600000002,928387.75,11,2,0,0,0,0,0
395,32596.36,75249.0,42652.64,0.0,32596.36,0,0.0,0.0,11,2,1,0,0,0,0
395,773607.81,0.0,0.0,1427939.73,2201547.55,0,773607.81,-0.009999999776482582,11,2,0,0,0,1,0
395,337647.09,0.0,0.0,3489102.2,3826749.29,0,337647.09,0.0,11,2,0,0,0,1,0
395,13937.8,205189.0,191251.2,0.0,0.0,0,0.0,13937.8,11,2,0,0,1,0,1
395,73445.97,10097.0,0.0,0.0,73445.97,0,63348.97,0.0,11,2,1,0,0,0,0
395,64998.01,53579.0,0.0,0.0,64998.01,0,11419.010000000002,0.0,11,2,1,0,0,0,0
395,136728.4,2197.0,138925.4,257219.45,120491.05,0,273456.8,273456.8,11,2,0,0,0,0,0
395,4841.03,0.0,0.0,0.0,0.0,0,4841.03,4841.03,11,2,0,0,1,0,1
395,115669.16,17928.0,0.0,0.0,115669.16,0,97741.16,0.0,11,2,1,0,0,0,0
395,5925.41,20569.0,14643.59,0.0,0.0,0,0.0,5925.41,11,2,0,0,1,0,1
395,215009.48,0.0,0.0,865301.54,1080311.02,0,215009.48,0.0,11,2,1,0,0,0,0
395,24811.71,140072.12,115260.41,0.0,0.0,0,0.0,24811.71,11,2,0,0,1,0,1
395,241381.98,80384.0,0.0,2811.11,244193.09,0,160997.98,0.0,11,2,1,0,0,0,0
395,76178.28,740.0,0.0,1366411.49,1442589.77,0,75438.28,0.0,11,2,1,0,0,0,0
395,173225.35,17341.0,0.0,1064379.31,1237604.66,0,155884.35,2.3283064365386963e-10,11,2,1,0,0,0,0
395,222716.83,51117.0,0.0,2969687.14,3192403.96,0,171599.83,0.01000000024214387,11,2,1,0,0,0,0
395,22045.27,102876.0,124921.27,713350.59,538104.28,0,44090.54000000001,197291.57999999996,11,2,0,0,0,0,0
395,1546994.88,0.0,0.0,3389706.23,4936701.11,0,1546994.88,-9.313225746154785e-10,11,2,0,0,0,1,0
395,414940.58,11896.0,0.0,81707.72,496648.3,0,403044.58,5.820766091346741e-11,11,2,1,0,0,0,0
395,22524.98,14966.0,0.0,0.0,0.0,0,7558.98,22524.98,11,2,0,0,1,0,1
395,17287.66,2037.0,0.0,0.0,0.0,0,15250.66,17287.66,11,2,0,0,1,0,1
395,502159.08,959.0,0.0,3400570.17,3902729.25,0,501200.08,0.0,11,2,1,0,0,0,0
395,146403.41,2661.0,0.0,1361753.7,1508157.12,0,143742.41,-0.01000000024214387,11,2,1,0,0,0,0
395,325000.96,0.0,0.0,1202132.39,1527133.35,0,325000.96,-2.3283064365386963e-10,11,2,0,0,0,1,0
395,155600.34,0.0,0.0,687487.21,843087.55,0,155600.34,-1.1641532182693481e-10,11,2,1,0,0,0,0
395,4483.51,126466.0,121982.49,0.0,0.0,0,0.0,4483.51,11,2,0,0,1,0,1
395,287169.24,29890.0,0.0,10976.57,298145.81,0,257279.24,0.0,11,2,1,0,0,0,0
395,4570.02,0.0,0.0,0.0,0.0,0,4570.02,4570.02,11,2,0,0,1,0,1
395,636.22,24748.0,24111.78,0.0,0.0,0,0.0,636.22,11,2,0,0,1,0,1
395,20197.61,0.0,0.0,167970.67,188168.29,0,20197.61,-0.009999999980209395,11,2,0,0,0,1,0
395,308797.92,5079325.72,5388123.63,2006260.1,1697462.18,0,617595.8300000001,617595.8400000001,11,2,0,0,0,0,0
395,14687.58,103600.0,88912.42,0.0,0.0,0,0.0,14687.58,11,2,0,0,1,0,1
395,34137.92,0.0,0.0,0.0,0.0,0,34137.92,34137.92,11,2,0,0,1,0,1
395,3407.7,35065.99,31658.29,0.0,0.0,0,0.0,3407.7,11,2,0,0,1,0,1
395,314850.19,958188.65,1273038.84,6968113.57,6653263.39,0,629700.38,629700.370000001,11,2,0,0,0,0,0
395,92025.66,100252.0,8226.34,54793.01,146818.67,0,0.0,0.0,11,2,1,0,0,0,0
395,18536.0,234858.26,216322.26,0.0,0.0,0,0.0,18536.0,11,2,0,0,1,0,1
395,151485.74,5016.0,0.0,0.0,151485.74,0,146469.74,0.0,11,2,1,0,0,0,0
395,24869.44,205261.61,180392.16,0.0,0.0,0,-0.009999999980209395,24869.44,11,2,0,0,1,0,1
395,20557.97,0.0,0.0,0.0,0.0,0,20557.97,20557.97,11,2,0,0,1,0,1
395,255293.78,0.0,0.0,12414858.57,12670152.35,0,255293.78,0.0,11,2,1,0,0,0,0
395,43095.03,0.0,0.0,0.0,0.0,0,43095.03,43095.03,11,2,0,0,1,0,1
395,98363.05,0.0,0.0,6818017.8,6916380.85,0,98363.05,0.0,11,2,0,0,0,1,0
395,720468.52,0.0,0.0,16094040.78,17048235.72,0,720468.52,-233726.41999999806,11,2,0,0,0,1,0
395,79121.67,201813.0,122691.33,111.13,79232.8,0,0.0,0.0,11,2,1,0,0,0,0
395,96438.99,23170747.75,23267186.74,116325.02,19886.03,0,192877.97999999672,192877.98,11,2,0,0,0,0,0
395,4813.16,1001.0,5814.16,479211.44,474398.28,0,9626.32,9626.319999999949,11,2,0,0,0,0,0
395,24777.29,0.0,0.0,0.0,0.0,0,24777.29,24777.29,11,2,0,0,1,0,1
395,128024.55,8484251.14,8612275.68,1398952.4,1270927.85,0,256049.08999999985,256049.09999999986,11,2,0,0,0,0,0
395,25320.04,17391398.46,17416718.51,58037.29,32717.25,0,50640.08999999985,50640.08,11,2,0,0,0,0,0
395,362027.77,285.0,0.0,1716465.82,1812116.69,0,361742.77,266376.90000000014,11,2,1,0,0,0,0
395,91670.1,0.0,0.0,92198.44,183868.54,0,91670.1,0.0,11,2,1,0,0,0,0
395,269248.13,305474.0,36225.87,3360644.3,3629892.43,0,0.0,-4.656612873077393e-10,11,2,1,0,0,0,0
395,20141.86,58327.0,38185.14,0.0,0.0,0,0.0,20141.86,11,2,0,0,1,0,1
395,124625.87,12187477.15,12312103.01,3508352.13,3383726.26,0,249251.72999999858,249251.74000000022,11,2,0,0,0,0,0
395,232324.69,0.0,0.0,10081947.48,10314272.17,0,232324.69,0.0,11,2,1,0,0,0,0
395,142007.95,2015162.8,2157170.75,484289.3,342281.36,0,284015.90000000014,284015.89,11,2,0,0,0,0,0
395,337580.36,6920.0,344500.36,0.0,0.0,0,675160.72,337580.36,11,2,0,0,0,0,0
395,504930.19,15580.0,0.0,2939451.47,3444381.65,0,489350.19,0.01000000024214387,11,2,1,0,0,0,0
395,211617.59,208.0,0.0,8019.02,219636.61,0,211409.59,0.0,11,2,1,0,0,0,0
395,15906.78,167150.0,151243.22,0.0,0.0,0,0.0,15906.78,11,2,0,0,1,0,1
395,23514.13,0.0,0.0,0.0,0.0,0,23514.13,23514.13,11,2,0,0,1,0,1
395,34700.25,783.0,0.0,0.0,0.0,0,33917.25,34700.25,11,2,0,0,1,0,1
395,11010.71,0.0,0.0,0.0,0.0,0,11010.71,11010.71,11,2,0,0,1,0,1
395,131815.72,2603072.9,2734888.62,1035378.18,903562.46,0,263631.4400000004,263631.4400000002,11,2,0,0,0,0,0
395,176901.0,0.0,0.0,786367.33,963268.33,0,176901.0,0.0,11,2,1,0,0,0,0
395,1014414.62,0.0,0.0,3425211.63,4439626.25,0,1014414.62,0.0,11,2,0,0,0,1,0
395,182754.53,0.0,0.0,1131763.32,1314517.85,0,182754.53,0.0,11,2,1,0,0,0,0
395,368552.27,0.0,0.0,386293.64,754845.91,0,368552.27,0.0,11,2,1,0,0,0,0
395,184484.41,0.0,0.0,271995.08,456479.49,0,184484.41,0.0,11,2,1,0,0,0,0
395,79954.33,0.0,0.0,3050217.63,3130171.96,0,79954.33,0.0,11,2,1,0,0,0,0
395,6586.12,567337.76,560751.64,0.0,0.0,0,0.0,6586.12,11,2,0,0,1,0,1
395,222332.11,10169590.14,10391922.25,3237744.2,3015412.09,0,444664.2199999988,444664.2200000002,11,2,0,0,0,0,0
395,19276.93,147062.94,127786.0,0.0,0.0,0,-0.010000000009313226,19276.93,11,2,0,0,1,0,1
395,33659.44,39905.0,6245.56,0.0,0.0,0,0.0,33659.44,11,2,0,0,1,0,1
395,286685.23,0.0,0.0,1449867.24,1736552.46,0,286685.23,0.010000000009313226,11,2,1,0,0,0,0
395,128981.47,28795.0,0.0,0.0,407568.76,0,100186.47,-278587.29000000004,11,2,1,0,0,0,0
395,6044.88,146117.0,140072.12,0.0,0.0,0,0.0,6044.88,11,2,0,0,1,0,1
395,24052.32,4893445.29,4917497.61,152666.0,197464.2,0,48104.640000000596,-20745.880000000005,11,2,0,0,0,0,0
395,12771.87,11139.0,0.0,173335.54,186107.41,0,1632.8700000000008,0.0,11,2,1,0,0,0,0
395,5202.05,0.0,0.0,0.0,0.0,0,5202.05,5202.05,11,2,0,0,1,0,1
395,279098.76,0.0,0.0,1696889.68,1975988.45,0,279098.76,-0.010000000009313226,11,2,1,0,0,0,0
395,713.34,55247.0,54533.66,0.0,0.0,0,0.0,713.34,11,2,0,0,1,0,1
395,149767.86,20326.0,170093.86,342240.36,192472.5,0,299535.72,299535.72,11,2,0,0,0,0,0
395,267709.22,90508.0,0.0,180744.58,448453.8,0,177201.21999999997,-5.820766091346741e-11,11,2,0,0,0,1,0
395,47320.08,0.0,0.0,0.0,0.0,0,47320.08,47320.08,11,2,0,0,1,0,1
395,26461.08,12448.36,0.0,0.0,0.0,0,14012.720000000001,26461.08,11,2,0,0,1,0,1
395,1067011.77,25119.0,0.0,4592218.87,5659230.64,0,1041892.77,9.313225746154785e-10,11,2,0,0,0,1,0
395,8684.28,69421.0,60736.72,0.0,0.0,0,0.0,8684.28,11,2,0,0,1,0,1
395,466774.93,8789.4,0.0,2804882.07,3271657.0,0,457985.52999999997,0.0,11,2,1,0,0,0,0
395,293214.13,0.0,0.0,799430.19,1092644.33,0,293214.13,-0.01000000024214387,11,2,1,0,0,0,0
395,157793.12,2155202.91,2312996.03,1302239.6,1144446.48,0,315586.23999999976,315586.2400000002,11,2,0,0,0,0,0
395,651.95,0.0,0.0,0.0,0.0,0,651.95,651.95,11,2,0,0,1,0,1
395,211797.23,9202.0,0.0,217332.57,429129.8,0,202595.23,5.820766091346741e-11,11,2,1,0,0,0,0
395,124262.82,11289.0,0.0,1870558.13,1994820.95,0,112973.82,0.0,11,2,0,0,0,1,0
395,142742.32,21763829.13,21906571.45,1974875.74,1832133.41,0,285484.6400000006,285484.65000000014,11,2,0,0,0,0,0
395,330540.36,5837.75,336378.11,3858232.73,3527692.37,0,661080.72,661080.7199999997,11,2,0,0,0,0,0
395,10024.86,0.0,0.0,0.0,0.0,0,10024.86,10024.86,11,2,0,0,1,0,1
395,804404.74,0.0,0.0,1149403.31,1953808.05,0,804404.74,0.0,11,2,0,0,0,1,0
395,6116.77,807428.0,801311.23,0.0,0.0,0,0.0,6116.77,11,2,0,0,1,0,1
395,126022.74,26472.0,0.0,7633245.89,7759268.63,0,99550.74,0.0,11,2,1,0,0,0,0
395,222161.51,140.0,222301.51,0.0,0.0,0,444323.02,222161.51,11,2,0,0,0,0,0
395,305326.34,69707.0,375033.34,0.0,0.0,0,610652.68,305326.34,11,2,0,0,0,0,0
395,2632.11,51817.0,49184.89,0.0,0.0,0,0.0,2632.11,11,2,0,0,1,0,1
395,18985.02,11477.0,0.0,0.0,0.0,0,7508.02,18985.02,11,2,0,0,1,0,1
395,18198.92,482.0,0.0,0.0,0.0,0,17716.92,18198.92,11,2,0,0,1,0,1
395,17090.25,0.0,0.0,0.0,0.0,0,17090.25,17090.25,11,2,0,0,1,0,1
395,46212.06,1284103.22,1330315.28,11655827.86,11609615.8,0,92424.12000000011,92424.11999999918,11,2,0,0,0,0,0
395,1497943.14,171422.0,0.0,1337186.22,2835129.36,0,1326521.14,0.0,11,2,0,0,0,1,0
395,36591.27,0.0,0.0,0.0,0.0,0,36591.27,36591.27,11,2,0,0,1,0,1
395,7392.04,0.0,0.0,0.0,0.0,0,7392.04,7392.04,11,2,0,0,1,0,1
395,502646.51,0.0,0.0,2385399.23,3705584.7,0,502646.51,-817538.96,11,2,1,0,0,0,0
395,60058.69,52282.0,0.0,1443471.09,1503529.77,0,7776.690000000002,0.010000000009313226,11,2,1,0,0,0,0
395,131228.76,53670.0,0.0,0.0,336042.53,0,77558.76000000001,-204813.77000000002,11,2,1,0,0,0,0
395,7187.15,0.0,0.0,0.0,0.0,0,7187.15,7187.15,11,2,0,0,1,0,1
395,386142.34,10244.0,0.0,0.0,386142.34,0,375898.34,0.0,11,2,1,0,0,0,0
395,77855.59,0.0,0.0,3331482.56,3409338.15,0,77855.59,0.0,11,2,1,0,0,0,0
395,15274.8,0.0,0.0,0.0,0.0,0,15274.8,15274.8,11,2,0,0,1,0,1
395,323090.56,125323.0,0.0,372085.03,695175.59,0,197767.56,1.1641532182693481e-10,11,2,1,0,0,0,0
395,263563.04,961.0,0.0,0.0,263563.04,0,262602.04,0.0,11,2,1,0,0,0,0
395,154200.07,9338668.56,9492868.63,215129.41,60929.34,0,308400.1400000006,308400.14,11,2,0,0,0,0,0
395,652.89,0.0,0.0,0.0,0.0,0,652.89,652.89,11,2,0,0,1,0,1
395,42004.9,10367.0,52371.9,2857038.51,2815033.61,0,84009.8,84009.79999999981,11,2,0,0,0,0,0
395,289239.1,486.0,0.0,0.0,289239.1,0,288753.1,0.0,11,2,1,0,0,0,0
395,230093.77,0.0,0.0,362382.77,592476.55,0,230093.77,-0.010000000009313226,11,2,1,0,0,0,0
395,6226.21,0.0,0.0,0.0,0.0,0,6226.21,6226.21,11,2,0,0,1,0,1
395,2089.56,0.0,0.0,370501.98,372591.54,0,2089.56,0.0,11,2,1,0,0,0,0
395,329502.77,0.0,0.0,878496.88,1207999.66,0,329502.77,-0.010000000009313226,11,2,1,0,0,0,0
395,47221.23,54219.0,6997.77,140876.74,188097.96,0,0.0,0.010000000009313226,11,2,1,0,0,0,0
395,22221.51,29835.0,7613.49,68581.04,90802.56,0,0.0,-0.010000000009313226,11,2,1,0,0,0,0
395,711420.71,8009.0,0.0,7782.39,1330993.31,0,703411.71,-611790.2100000001,11,2,0,0,0,1,0
395,1325071.38,0.0,0.0,1528717.66,2853789.04,0,1325071.38,0.0,11,2,0,0,0,1,0
395,24939.89,0.0,0.0,0.0,0.0,0,24939.89,24939.89,11,2,0,0,1,0,1
395,445704.16,60796.0,0.0,0.0,445704.16,0,384908.16,0.0,11,2,1,0,0,0,0
395,15692.55,12560.0,0.0,0.0,0.0,0,3132.5499999999993,15692.55,11,2,0,0,1,0,1
396,250657.06,1786436.08,2037093.14,285438.96,34781.9,0,501314.11999999965,501314.12,12,2,0,0,0,0,0
396,26295.98,5071.0,0.0,0.0,0.0,0,21224.98,26295.98,12,2,0,0,1,0,1
396,168185.7,5825.0,0.0,9133832.97,9302018.66,0,162360.7,0.009999999776482582,12,2,1,0,0,0,0
396,414650.01,15878.0,430528.01,140225.01,0.0,0,829300.02,554875.02,12,2,0,0,0,0,0
396,346681.13,22062.0,0.0,0.0,346681.13,0,324619.13,0.0,12,2,1,0,0,0,0
396,427819.06,0.0,0.0,1791571.03,2219390.09,0,427819.06,0.0,12,2,1,0,0,0,0
396,385534.03,7990.0,0.0,686379.12,1071913.14,0,377544.03,0.010000000009313226,12,2,1,0,0,0,0
396,366850.22,28293.0,0.0,4111523.18,4478373.4,0,338557.22,0.0,12,2,1,0,0,0,0
396,1161884.07,0.0,0.0,1243379.6,2405263.67,0,1161884.07,0.0,12,2,0,0,0,1,0
396,294260.66,31396.0,0.0,467868.58,762129.24,0,262864.66,0.0,12,2,1,0,0,0,0
396,191872.37,208776.0,16903.63,1848488.91,2040361.28,0,0.0,-2.3283064365386963e-10,12,2,1,0,0,0,0
396,358764.63,20380.0,0.0,1085960.28,1444724.92,0,338384.63,-0.009999999776482582,12,2,0,0,0,1,0
396,142698.04,0.0,0.0,12408641.91,12551339.95,0,142698.04,0.0,12,2,1,0,0,0,0
396,2943.33,0.0,0.0,0.0,0.0,0,2943.33,2943.33,12,2,0,0,1,0,1
396,301558.9,10911.0,0.0,0.0,301558.9,0,290647.9,0.0,12,2,1,0,0,0,0
396,24107.79,0.0,0.0,0.0,0.0,0,24107.79,24107.79,12,2,0,0,1,0,1
396,138610.06,153533.56,14923.5,5984426.56,6123036.62,0,0.0,-9.313225746154785e-10,12,2,1,0,0,0,0
396,6907.62,0.0,0.0,0.0,0.0,0,6907.62,6907.62,12,2,0,0,1,0,1
396,292982.4,0.0,0.0,315032.42,608014.82,0,292982.4,1.1641532182693481e-10,12,2,1,0,0,0,0
396,121827.18,281325.64,403152.81,304038.8,182211.62,0,243654.34999999998,243654.36,12,2,0,0,0,0,0
396,114229.47,0.0,0.0,135636.81,249866.29,0,114229.47,-0.010000000009313226,12,2,1,0,0,0,0
396,14732.7,0.0,0.0,0.0,0.0,0,14732.7,14732.7,12,2,0,0,1,0,1
396,177129.96,2134660.04,2311790.0,254156.08,77026.12,0,354259.9199999999,354259.92,12,2,0,0,0,0,0
396,32470.74,4197.0,0.0,0.0,0.0,0,28273.74,32470.74,12,2,0,0,1,0,1
396,547139.79,0.0,0.0,4059422.52,4606562.31,0,547139.79,9.313225746154785e-10,12,2,0,1,0,0,0
396,7292.04,835.0,0.0,0.0,0.0,0,6457.04,7292.04,12,2,0,0,1,0,1
396,1732.84,0.0,0.0,0.0,0.0,0,1732.84,1732.84,12,2,0,0,1,0,1
396,425427.86,38970.0,0.0,206205.87,631633.73,0,386457.86,0.0,12,2,1,0,0,0,0
396,390036.05,6875.0,0.0,1450977.4,1841013.44,0,383161.05,0.010000000009313226,12,2,1,0,0,0,0
396,74753.07,29970.0,0.0,2707669.5,2782422.58,0,44783.07000000001,-0.01000000024214387,12,2,1,0,0,0,0
396,327497.79,742.0,0.0,0.0,327497.79,0,326755.79,0.0,12,2,1,0,0,0,0
396,6737.78,29846.0,23108.22,0.0,0.0,0,0.0,6737.78,12,2,0,0,1,0,1
396,161197.78,50340.0,0.0,10420688.84,10581886.62,0,110857.78,0.0,12,2,1,0,0,0,0
396,87660.17,97556.0,9895.83,3650.28,91310.45,0,0.0,0.0,12,2,1,0,0,0,0
396,426584.43,18167.9,0.0,1158705.99,1585290.42,0,408416.52999999997,0.0,12,2,1,0,0,0,0
396,614650.42,0.0,0.0,1617254.66,2231905.08,0,614650.42,0.0,12,2,0,0,0,1,0
396,19949.73,0.0,0.0,0.0,0.0,0,19949.73,19949.73,12,2,0,0,1,0,1
396,1039582.66,0.0,0.0,1275063.6,2314646.26,0,1039582.66,4.656612873077393e-10,12,2,0,0,0,1,0
396,534019.48,0.0,0.0,5999349.16,6533368.65,0,534019.48,-0.009999999776482582,12,2,0,0,0,1,0
396,38968.38,88494.0,49525.62,0.0,0.0,0,0.0,38968.38,12,2,0,0,1,0,1
396,27393.23,0.0,0.0,0.0,0.0,0,27393.23,27393.23,12,2,0,0,1,0,1
396,253574.24,11.0,0.0,395957.04,649531.29,0,253563.24,-0.010000000009313226,12,2,1,0,0,0,0
396,24941.56,0.0,0.0,0.0,0.0,0,24941.56,24941.56,12,2,0,0,1,0,1
396,59051.97,0.0,0.0,0.0,0.0,0,59051.97,59051.97,12,2,0,0,1,0,1
396,303406.46,0.0,0.0,685364.8,989716.18,0,303406.46,-944.9200000000419,12,2,1,0,0,0,0
396,574017.87,38380.0,0.0,0.0,574017.87,0,535637.87,0.0,12,2,1,0,0,0,0
396,83455.43,123061.0,206516.43,0.0,0.0,0,166910.86,83455.43,12,2,0,0,0,0,0
396,1296.51,90240.34,88943.83,0.0,0.0,0,0.0,1296.51,12,2,0,0,1,0,1
396,322963.59,6195159.47,6518123.06,5777873.89,5454910.3,0,645927.1799999997,645927.1799999997,12,2,0,0,0,0,0
396,195.24,0.0,0.0,0.0,0.0,0,195.24,195.24,12,2,0,0,1,0,1
396,95985.99,20659.0,0.0,0.0,95985.99,0,75326.99,0.0,12,2,1,0,0,0,0
396,2325.9,0.0,0.0,0.0,0.0,0,2325.9,2325.9,12,2,0,0,1,0,1
396,94910.51,66831.0,0.0,0.0,94910.51,0,28079.509999999995,0.0,12,2,1,0,0,0,0
396,25721.16,0.0,0.0,0.0,0.0,0,25721.16,25721.16,12,2,0,0,1,0,1
396,24051.76,0.0,0.0,0.0,0.0,0,24051.76,24051.76,12,2,0,0,1,0,1
396,8147.43,11653.0,19800.43,0.0,0.0,0,16294.86,8147.43,12,2,0,0,0,0,0
396,1662989.69,0.0,0.0,2358365.35,4021355.04,0,1662989.69,0.0,12,2,0,0,0,1,0
396,89164.57,0.0,0.0,1141893.82,1231058.39,0,89164.57,2.3283064365386963e-10,12,2,1,0,0,0,0
396,2085862.48,27605.0,0.0,122245.01,2208107.49,0,2058257.48,-4.656612873077393e-10,12,2,0,0,0,1,0
396,306877.85,387593.0,694470.85,0.0,0.0,0,613755.7,306877.85,12,2,0,0,0,0,0
396,191992.95,0.0,0.0,719404.22,911397.17,0,191992.95,-1.1641532182693481e-10,12,2,0,0,0,1,0
396,260884.91,201152.0,0.0,0.0,260884.91,0,59732.91,0.0,12,2,1,0,0,0,0
396,31776.28,168708.0,136931.72,0.0,0.0,0,0.0,31776.28,12,2,0,0,1,0,1
396,109977.54,540.0,0.0,43434.92,153412.46,0,109437.54,0.0,12,2,1,0,0,0,0
396,233106.8,0.0,0.0,7291068.53,7524175.33,0,233106.8,0.0,12,2,1,0,0,0,0
396,155317.19,0.0,0.0,856352.95,1011670.14,0,155317.19,-1.1641532182693481e-10,12,2,1,0,0,0,0
396,503818.43,11563.0,0.0,12091866.38,12595684.81,0,492255.43,0.0,12,2,1,0,0,0,0
396,266837.6,0.0,0.0,315939.92,582777.53,0,266837.6,-0.010000000009313226,12,2,1,0,0,0,0
396,46636.1,67.0,46703.1,758233.27,711597.17,0,93272.2,93272.19999999995,12,2,0,0,0,0,0
396,4756.01,264165.75,259409.74,77757.75,82513.77,0,0.0,-0.010000000009313226,12,2,1,0,0,0,0
396,178969.9,2992952.07,3171921.97,2521801.35,2342831.45,0,357939.8000000003,357939.7999999998,12,2,0,0,0,0,0
396,395528.5,188164.73,0.0,509839.84,905368.34,0,207363.77,1.1641532182693481e-10,12,2,1,0,0,0,0
396,254336.39,194712.0,0.0,0.0,254336.39,0,59624.390000000014,0.0,12,2,1,0,0,0,0
396,225440.26,0.0,0.0,694080.09,919520.35,0,225440.26,0.0,12,2,0,0,0,1,0
396,56290.32,235371.0,179080.68,1737323.66,1793613.99,0,0.0,-0.010000000009313226,12,2,1,0,0,0,0
396,16416.02,15145.0,0.0,0.0,0.0,0,1271.0200000000004,16416.02,12,2,0,0,1,0,1
396,138080.54,0.0,0.0,144669.72,282750.25,0,138080.54,0.010000000009313226,12,2,1,0,0,0,0
396,17619.53,90198.0,72578.47,0.0,0.0,0,0.0,17619.53,12,2,0,0,1,0,1
396,211090.89,29649.0,0.0,90371.3,301462.19,0,181441.89,0.0,12,2,1,0,0,0,0
396,31634.34,0.0,0.0,0.0,0.0,0,31634.34,31634.34,12,2,0,0,1,0,1
396,55595.16,2257618.43,2313213.6,1181528.29,1125933.13,0,111190.33000000007,111190.32000000007,12,2,0,0,0,0,0
396,330230.53,0.0,0.0,3189925.33,3520155.87,0,330230.53,-0.009999999776482582,12,2,1,0,0,0,0
396,43768.04,11493.0,0.0,0.0,0.0,0,32275.04,43768.04,12,2,0,0,1,0,1
396,2436.61,660.0,0.0,0.0,0.0,0,1776.6100000000001,2436.61,12,2,0,0,1,0,1
396,19694.89,0.0,0.0,0.0,0.0,0,19694.89,19694.89,12,2,0,0,1,0,1
396,3596.33,0.0,0.0,26227.45,29823.78,0,3596.33,0.0,12,2,1,0,0,0,0
396,37919.49,0.0,0.0,211209.13,249128.62,0,37919.49,0.0,12,2,1,0,0,0,0
396,104882.4,33399.0,0.0,0.0,104882.4,0,71483.4,0.0,12,2,1,0,0,0,0
396,414523.37,0.0,0.0,594736.16,1009259.53,0,414523.37,0.0,12,2,1,0,0,0,0
396,1483736.06,215019.51,0.0,2970045.91,4453781.97,0,1268716.55,9.313225746154785e-10,12,2,0,0,0,1,0
396,102062.72,7461097.37,7563160.09,1026993.35,924930.63,0,204125.43999999948,204125.44000000006,12,2,0,0,0,0,0
396,213763.19,0.0,0.0,593975.56,807738.75,0,213763.19,0.0,12,2,0,0,0,1,0
396,7133.85,0.0,0.0,0.0,0.0,0,7133.85,7133.85,12,2,0,0,1,0,1
396,357152.2,146.0,0.0,244800.74,601952.94,0,357006.2,0.0,12,2,1,0,0,0,0
396,195813.83,0.0,0.0,271310.8,467124.63,0,195813.83,0.0,12,2,1,0,0,0,0
396,164546.68,30406.0,194952.68,362921.04,198374.36,0,329093.36,329093.36,12,2,0,0,0,0,0
396,104305.36,256725.0,361030.36,32311.6,0.0,0,208610.71999999997,136616.96,12,2,0,0,0,0,0
396,151506.5,76470.0,227976.5,0.0,0.0,0,303013.0,151506.5,12,2,0,0,0,0,0
396,130572.94,196.0,130768.94,0.0,0.0,0,261145.88,130572.94,12,2,0,0,0,0,0
396,18489.33,561422.83,542933.5,0.0,0.0,0,0.0,18489.33,12,2,0,0,1,0,1
396,3721.78,102957.0,99235.22,0.0,0.0,0,0.0,3721.78,12,2,0,0,1,0,1
396,26673.97,0.0,0.0,0.0,0.0,0,26673.97,26673.97,12,2,0,0,1,0,1
